task_id,project_id,account_id,assigned_user_id,created_date,completed_date,status
T42789,P21086,A1136,U10427,2026-04-06,,Open
T42790,P21086,A1136,U10427,2026-04-06,,Open
T42791,P21086,A1136,U10427,2026-05-09,,Open
T42792,P21086,A1136,U10427,2026-04-10,,In Progress
T42793,P21086,A1136,U10427,2026-03-23,,Open
T42794,P21086,A1136,U10427,2026-07-09,,Open
T42795,P21086,A1136,U10427,2026-03-28,,Open
T42796,P21086,A1136,U10427,2026-07-09,2026-07-19,Completed
T42797,P21086,A1136,U10427,2026-04-26,,Open
T42798,P21086,A1136,U10427,2026-06-11,2026-06-16,Completed
T42799,P21087,A1136,U10427,2026-03-11,2026-03-22,Completed
T42800,P21087,A1136,U10427,2026-06-11,2026-06-23,Completed
T42801,P21087,A1136,U10427,2026-02-27,,In Progress
T42802,P21087,A1136,U10427,2026-04-14,,Open
T42803,P21088,A1136,U10427,2026-04-11,,In Progress
T42804,P21088,A1136,U10427,2026-05-30,,In Progress
T42805,P21088,A1136,U10427,2026-02-11,,Open
T42806,P21088,A1136,U10427,2026-04-01,,In Progress
T42807,P21089,A1136,U10427,2026-01-27,2026-02-02,Completed
T42808,P21089,A1136,U10427,2026-05-14,,Open
T42809,P21089,A1136,U10427,2026-05-21,2026-05-26,Completed
T42810,P21089,A1136,U10427,2026-04-22,,In Progress
T42811,P21089,A1136,U10427,2026-02-08,,Open
T42812,P21089,A1136,U10427,2026-02-05,2026-02-24,Completed
T42813,P21089,A1136,U10427,2026-02-15,,In Progress
T42814,P21089,A1136,U10427,2026-01-26,2026-02-07,Completed
T42815,P21089,A1136,U10427,2026-02-09,2026-02-16,Completed
T42816,P21089,A1136,U10427,2026-05-02,,Open
T42817,P21089,A1136,U10427,2026-03-21,,Open
T42818,P21089,A1136,U10427,2026-02-25,2026-03-13,Completed
T42819,P21089,A1136,U10427,2026-04-21,,In Progress
T42820,P21090,A1137,U10428,2026-03-02,2026-03-06,Completed
T42821,P21090,A1137,U10428,2026-03-21,2026-04-05,Completed
T42822,P21090,A1137,U10429,2026-03-31,2026-04-18,Completed
T42823,P21090,A1137,U10429,2026-03-06,2026-03-18,Completed
T42824,P21090,A1137,U10429,2026-02-05,,In Progress
T42825,P21090,A1137,U10429,2026-02-14,,Open
T42826,P21090,A1137,U10428,2026-02-17,,In Progress
T42827,P21090,A1137,U10429,2026-03-19,,In Progress
T42828,P21090,A1137,U10428,2026-01-30,,Open
T42829,P21090,A1137,U10428,2026-05-15,,In Progress
T42830,P21090,A1137,U10428,2026-04-16,,Open
T42831,P21090,A1137,U10429,2026-03-31,2026-04-09,Completed
T42832,P21090,A1137,U10428,2026-03-01,,Open
T42833,P21091,A1137,U10428,2026-03-26,,In Progress
T42834,P21091,A1137,U10428,2026-05-07,,Open
T42835,P21091,A1137,U10429,2026-02-27,,In Progress
T42836,P21091,A1137,U10429,2026-05-24,,In Progress
T42837,P21091,A1137,U10428,2026-03-14,,Open
T42838,P21092,A1137,U10429,2026-06-23,2026-07-11,Completed
T42839,P21092,A1137,U10428,2026-04-15,,Open
T42840,P21092,A1137,U10429,2026-03-11,,Open
T42841,P21092,A1137,U10428,2026-03-23,,In Progress
T42842,P21092,A1137,U10428,2026-06-23,2026-07-05,Completed
T42843,P21092,A1137,U10429,2026-04-11,2026-04-27,Completed
T42844,P21093,A1138,U10431,2026-05-10,,Open
T42845,P21093,A1138,U10430,2026-08-17,2026-08-20,Completed
T42846,P21093,A1138,U10430,2026-06-29,,Open
T42847,P21094,A1138,U10430,2026-05-08,2026-05-17,Completed
T42848,P21094,A1138,U10433,2026-04-09,,In Progress
T42849,P21094,A1138,U10431,2026-05-03,,In Progress
T42850,P21094,A1138,U10432,2026-05-30,2026-06-05,Completed
T42851,P21094,A1138,U10432,2026-06-29,,In Progress
T42852,P21094,A1138,U10433,2026-05-05,,Open
T42853,P21094,A1138,U10432,2026-07-18,2026-07-21,Completed
T42854,P21094,A1138,U10430,2026-05-23,,In Progress
T42855,P21094,A1138,U10431,2026-06-02,,Open
T42856,P21095,A1138,U10432,2026-05-16,,Open
T42857,P21095,A1138,U10432,2026-03-22,,In Progress
T42858,P21095,A1138,U10432,2026-07-05,2026-07-09,Completed
T42859,P21095,A1138,U10430,2026-07-02,,Open
T42860,P21096,A1138,U10433,2026-04-15,,In Progress
T42861,P21096,A1138,U10431,2026-05-20,,Open
T42862,P21096,A1138,U10432,2026-05-27,2026-06-11,Completed
T42863,P21096,A1138,U10433,2026-05-11,2026-05-27,Completed
T42864,P21096,A1138,U10430,2026-03-08,,Open
T42865,P21096,A1138,U10430,2026-06-12,,In Progress
T42866,P21096,A1138,U10433,2026-03-10,,In Progress
T42867,P21096,A1138,U10431,2026-02-24,,Open
T42868,P21097,A1138,U10432,2026-05-06,2026-05-11,Completed
T42869,P21097,A1138,U10431,2026-07-25,,Open
T42870,P21097,A1138,U10430,2026-05-16,2026-05-31,Completed
T42871,P21097,A1138,U10432,2026-08-27,2026-09-14,Completed
T42872,P21097,A1138,U10433,2026-07-12,,Open
T42873,P21097,A1138,U10433,2026-08-18,,In Progress
T42874,P21097,A1138,U10432,2026-05-28,,In Progress
T42875,P21098,A1139,U10434,2026-05-24,2026-06-13,Completed
T42876,P21098,A1139,U10434,2026-06-04,,Open
T42877,P21098,A1139,U10434,2026-06-13,,In Progress
T42878,P21098,A1139,U10434,2026-07-16,,In Progress
T42879,P21098,A1139,U10434,2026-09-07,2026-09-20,Completed
T42880,P21098,A1139,U10434,2026-06-01,2026-06-19,Completed
T42881,P21099,A1139,U10434,2026-04-15,2026-04-25,Completed
T42882,P21099,A1139,U10434,2026-05-10,,Open
T42883,P21099,A1139,U10434,2026-05-22,,Open
T42884,P21099,A1139,U10434,2026-04-08,,In Progress
T42885,P21099,A1139,U10434,2026-05-16,2026-06-04,Completed
T42886,P21100,A1139,U10434,2026-06-25,2026-07-02,Completed
T42887,P21100,A1139,U10434,2026-08-05,2026-08-18,Completed
T42888,P21100,A1139,U10434,2026-08-18,,In Progress
T42889,P21100,A1139,U10434,2026-08-13,,Open
T42890,P21100,A1139,U10434,2026-05-29,,In Progress
T42891,P21100,A1139,U10434,2026-08-19,2026-09-05,Completed
T42892,P21100,A1139,U10434,2026-05-31,,In Progress
T42893,P21101,A1139,U10434,2026-06-18,,In Progress
T42894,P21101,A1139,U10434,2026-03-12,2026-03-28,Completed
T42895,P21101,A1139,U10434,2026-03-20,2026-04-06,Completed
T42896,P21101,A1139,U10434,2026-05-24,2026-06-03,Completed
T42897,P21101,A1139,U10434,2026-04-19,,Open
T42898,P21101,A1139,U10434,2026-03-01,2026-03-11,Completed
T42899,P21101,A1139,U10434,2026-03-27,2026-04-14,Completed
T42900,P21101,A1139,U10434,2026-06-02,,Open
T42901,P21101,A1139,U10434,2026-04-24,,Open
T42902,P21102,A1139,U10434,2026-07-02,,In Progress
T42903,P21102,A1139,U10434,2026-04-01,,In Progress
T42904,P21102,A1139,U10434,2026-06-01,,Open
T42905,P21102,A1139,U10434,2026-07-08,2026-07-26,Completed
T42906,P21102,A1139,U10434,2026-06-07,,In Progress
T42907,P21102,A1139,U10434,2026-06-30,,In Progress
T42908,P21103,A1139,U10434,2026-07-08,,In Progress
T42909,P21103,A1139,U10434,2026-06-11,2026-06-23,Completed
T42910,P21104,A1139,U10434,2026-05-23,2026-05-26,Completed
T42911,P21104,A1139,U10434,2026-04-24,2026-05-09,Completed
T42912,P21104,A1139,U10434,2026-05-25,,Open
T42913,P21104,A1139,U10434,2026-03-04,,In Progress
T42914,P21104,A1139,U10434,2026-04-17,2026-05-02,Completed
T42915,P21104,A1139,U10434,2026-03-27,,In Progress
T42916,P21104,A1139,U10434,2026-06-20,,Open
T42917,P21105,A1139,U10434,2026-04-01,,Open
T42918,P21105,A1139,U10434,2026-04-16,,In Progress
T42919,P21105,A1139,U10434,2026-05-19,2026-05-23,Completed
T42920,P21106,A1139,U10434,2026-08-11,,Open
T42921,P21106,A1139,U10434,2026-08-02,2026-08-02,Completed
T42922,P21106,A1139,U10434,2026-06-08,2026-06-08,Completed
T42923,P21106,A1139,U10434,2026-06-10,2026-06-27,Completed
T42924,P21106,A1139,U10434,2026-05-11,,Open
T42925,P21106,A1139,U10434,2026-05-03,,In Progress
T42926,P21107,A1139,U10434,2026-04-30,,Open
T42927,P21107,A1139,U10434,2026-05-23,,Open
T42928,P21107,A1139,U10434,2026-02-26,,In Progress
T42929,P21108,A1140,U10437,2026-04-12,,Open
T42930,P21108,A1140,U10437,2026-04-17,,In Progress
T42931,P21108,A1140,U10436,2026-06-08,,In Progress
T42932,P21108,A1140,U10436,2026-05-03,2026-05-13,Completed
T42933,P21108,A1140,U10435,2026-06-14,2026-06-19,Completed
T42934,P21108,A1140,U10436,2026-03-31,2026-04-12,Completed
T42935,P21108,A1140,U10435,2026-06-14,2026-06-25,Completed
T42936,P21108,A1140,U10435,2026-03-21,,In Progress
T42937,P21108,A1140,U10436,2026-06-27,,Open
T42938,P21109,A1140,U10437,2026-05-03,,Open
T42939,P21109,A1140,U10436,2026-05-30,2026-06-13,Completed
T42940,P21109,A1140,U10435,2026-07-19,2026-07-22,Completed
T42941,P21109,A1140,U10436,2026-06-17,2026-06-25,Completed
T42942,P21109,A1140,U10437,2026-05-12,,Open
T42943,P21109,A1140,U10437,2026-06-02,,In Progress
T42944,P21109,A1140,U10436,2026-04-10,2026-04-12,Completed
T42945,P21109,A1140,U10435,2026-05-27,2026-06-16,Completed
T42946,P21109,A1140,U10437,2026-06-28,,Open
T42947,P21109,A1140,U10437,2026-07-19,2026-07-24,Completed
T42948,P21109,A1140,U10436,2026-03-31,,Open
T42949,P21109,A1140,U10435,2026-06-03,,In Progress
T42950,P21109,A1140,U10437,2026-04-08,,Open
T42951,P21109,A1140,U10437,2026-05-02,,In Progress
T42952,P21109,A1140,U10436,2026-06-02,2026-06-14,Completed
T42953,P21109,A1140,U10435,2026-05-19,2026-06-07,Completed
T42954,P21109,A1140,U10435,2026-03-27,2026-04-13,Completed
T42955,P21109,A1140,U10436,2026-06-05,2026-06-22,Completed
T42956,P21109,A1140,U10436,2026-06-28,2026-07-06,Completed
T42957,P21109,A1140,U10435,2026-04-21,,In Progress
T42958,P21109,A1140,U10437,2026-05-16,,In Progress
T42959,P21109,A1140,U10437,2026-06-09,,In Progress
T42960,P21109,A1140,U10437,2026-06-07,,In Progress
T42961,P21109,A1140,U10436,2026-05-30,2026-06-08,Completed
T42962,P21109,A1140,U10436,2026-06-30,,Open
T42963,P21109,A1140,U10436,2026-05-30,,Open
T42964,P21109,A1140,U10437,2026-07-11,2026-07-11,Completed
T42965,P21109,A1140,U10437,2026-04-11,2026-04-15,Completed
T42966,P21109,A1140,U10436,2026-07-14,2026-07-15,Completed
T42967,P21109,A1140,U10437,2026-07-08,,Open
T42968,P21109,A1140,U10435,2026-05-03,,Open
T42969,P21109,A1140,U10437,2026-07-02,2026-07-03,Completed
T42970,P21109,A1140,U10435,2026-06-07,2026-06-14,Completed
T42971,P21109,A1140,U10437,2026-06-14,,In Progress
T42972,P21109,A1140,U10435,2026-07-07,,In Progress
T42973,P21109,A1140,U10435,2026-05-30,2026-06-12,Completed
T42974,P21109,A1140,U10437,2026-06-22,,In Progress
T42975,P21109,A1140,U10437,2026-06-06,2026-06-14,Completed
T42976,P21110,A1140,U10437,2026-05-19,,In Progress
T42977,P21110,A1140,U10437,2026-04-22,2026-05-12,Completed
T42978,P21110,A1140,U10437,2026-04-01,2026-04-10,Completed
T42979,P21110,A1140,U10435,2026-07-06,2026-07-25,Completed
T42980,P21110,A1140,U10436,2026-04-28,,In Progress
T42981,P21110,A1140,U10436,2026-07-02,2026-07-21,Completed
T42982,P21110,A1140,U10437,2026-05-20,2026-06-06,Completed
T42983,P21110,A1140,U10437,2026-06-04,,Open
T42984,P21110,A1140,U10436,2026-03-24,,In Progress
T42985,P21110,A1140,U10437,2026-06-06,2026-06-08,Completed
T42986,P21111,A1140,U10435,2026-04-25,,In Progress
T42987,P21111,A1140,U10435,2026-05-03,2026-05-17,Completed
T42988,P21111,A1140,U10436,2026-06-08,,In Progress
T42989,P21111,A1140,U10436,2026-05-28,2026-06-13,Completed
T42990,P21111,A1140,U10435,2026-05-17,2026-05-18,Completed
T42991,P21111,A1140,U10436,2026-06-16,2026-07-06,Completed
T42992,P21111,A1140,U10437,2026-05-15,2026-05-17,Completed
T42993,P21111,A1140,U10437,2026-05-04,2026-05-09,Completed
T42994,P21111,A1140,U10436,2026-04-19,2026-05-06,Completed
T42995,P21111,A1140,U10436,2026-05-10,,Open
T42996,P21111,A1140,U10436,2026-05-16,2026-05-28,Completed
T42997,P21111,A1140,U10436,2026-05-20,2026-05-26,Completed
T42998,P21111,A1140,U10437,2026-05-28,,Open
T42999,P21111,A1140,U10437,2026-06-26,,Open
T43000,P21112,A1140,U10435,2026-07-31,2026-08-05,Completed
T43001,P21112,A1140,U10436,2026-05-11,2026-05-30,Completed
T43002,P21112,A1140,U10435,2026-07-04,2026-07-12,Completed
T43003,P21112,A1140,U10435,2026-06-25,,In Progress
T43004,P21112,A1140,U10435,2026-08-15,2026-08-17,Completed
T43005,P21112,A1140,U10436,2026-07-25,2026-07-27,Completed
T43006,P21112,A1140,U10435,2026-08-08,2026-08-28,Completed
T43007,P21112,A1140,U10435,2026-07-31,,Open
T43008,P21112,A1140,U10435,2026-07-06,,Open
T43009,P21112,A1140,U10437,2026-07-10,2026-07-29,Completed
T43010,P21112,A1140,U10437,2026-07-15,,Open
T43011,P21112,A1140,U10437,2026-07-10,2026-07-22,Completed
T43012,P21112,A1140,U10436,2026-07-16,,In Progress
T43013,P21112,A1140,U10436,2026-05-27,,In Progress
T43014,P21112,A1140,U10436,2026-08-25,,In Progress
T43015,P21112,A1140,U10437,2026-07-26,,Open
T43016,P21112,A1140,U10436,2026-07-20,2026-08-02,Completed
T43017,P21112,A1140,U10437,2026-07-11,2026-07-26,Completed
T43018,P21112,A1140,U10435,2026-08-07,2026-08-11,Completed
T43019,P21112,A1140,U10436,2026-08-23,,Open
T43020,P21113,A1140,U10437,2026-06-10,2026-06-14,Completed
T43021,P21113,A1140,U10437,2026-04-05,2026-04-21,Completed
T43022,P21113,A1140,U10436,2026-05-08,,Open
T43023,P21113,A1140,U10435,2026-03-21,2026-04-05,Completed
T43024,P21113,A1140,U10436,2026-05-30,,Open
T43025,P21113,A1140,U10436,2026-02-28,,In Progress
T43026,P21113,A1140,U10436,2026-06-05,2026-06-25,Completed
T43027,P21113,A1140,U10436,2026-05-03,2026-05-13,Completed
T43028,P21113,A1140,U10436,2026-05-22,,In Progress
T43029,P21113,A1140,U10437,2026-05-02,,In Progress
T43030,P21113,A1140,U10435,2026-02-24,2026-03-08,Completed
T43031,P21113,A1140,U10436,2026-05-17,2026-05-22,Completed
T43032,P21113,A1140,U10436,2026-05-22,,In Progress
T43033,P21113,A1140,U10435,2026-05-15,2026-05-22,Completed
T43034,P21113,A1140,U10435,2026-04-12,2026-04-13,Completed
T43035,P21113,A1140,U10437,2026-05-24,,In Progress
T43036,P21113,A1140,U10437,2026-03-30,2026-03-30,Completed
T43037,P21113,A1140,U10436,2026-05-19,2026-05-30,Completed
T43038,P21113,A1140,U10435,2026-05-31,2026-06-12,Completed
T43039,P21113,A1140,U10437,2026-04-13,2026-05-02,Completed
T43040,P21113,A1140,U10436,2026-04-07,2026-04-21,Completed
T43041,P21113,A1140,U10437,2026-05-07,,Open
T43042,P21113,A1140,U10435,2026-02-28,,In Progress
T43043,P21113,A1140,U10435,2026-02-27,,Open
T43044,P21113,A1140,U10435,2026-05-21,2026-05-24,Completed
T43045,P21113,A1140,U10437,2026-03-17,,In Progress
T43046,P21113,A1140,U10435,2026-03-31,2026-04-17,Completed
T43047,P21113,A1140,U10437,2026-03-18,2026-03-28,Completed
T43048,P21113,A1140,U10437,2026-06-13,,In Progress
T43049,P21114,A1140,U10436,2026-05-06,2026-05-14,Completed
T43050,P21114,A1140,U10435,2026-04-21,2026-04-26,Completed
T43051,P21114,A1140,U10437,2026-07-17,2026-08-02,Completed
T43052,P21114,A1140,U10437,2026-05-09,2026-05-23,Completed
T43053,P21114,A1140,U10435,2026-06-03,,In Progress
T43054,P21114,A1140,U10437,2026-05-09,2026-05-15,Completed
T43055,P21114,A1140,U10435,2026-04-06,2026-04-17,Completed
T43056,P21114,A1140,U10435,2026-07-03,,Open
T43057,P21115,A1140,U10435,2026-05-02,2026-05-21,Completed
T43058,P21115,A1140,U10435,2026-02-24,,In Progress
T43059,P21115,A1140,U10436,2026-02-10,2026-03-02,Completed
T43060,P21115,A1140,U10435,2026-02-18,,Open
T43061,P21115,A1140,U10435,2026-04-09,,Open
T43062,P21115,A1140,U10435,2026-02-04,,Open
T43063,P21115,A1140,U10435,2026-04-15,2026-05-02,Completed
T43064,P21115,A1140,U10435,2026-04-22,,In Progress
T43065,P21115,A1140,U10435,2026-04-01,,Open
T43066,P21116,A1140,U10435,2026-05-15,,Open
T43067,P21116,A1140,U10437,2026-03-02,2026-03-14,Completed
T43068,P21116,A1140,U10437,2026-05-13,2026-05-20,Completed
T43069,P21116,A1140,U10436,2026-05-17,,In Progress
T43070,P21116,A1140,U10437,2026-05-27,2026-06-02,Completed
T43071,P21116,A1140,U10435,2026-04-06,2026-04-24,Completed
T43072,P21116,A1140,U10435,2026-05-26,2026-05-29,Completed
T43073,P21116,A1140,U10436,2026-03-11,,Open
T43074,P21116,A1140,U10435,2026-03-19,2026-03-24,Completed
T43075,P21116,A1140,U10435,2026-03-01,,Open
T43076,P21116,A1140,U10435,2026-02-06,,In Progress
T43077,P21116,A1140,U10436,2026-04-24,,In Progress
T43078,P21116,A1140,U10435,2026-04-24,,Open
T43079,P21116,A1140,U10435,2026-05-24,2026-06-03,Completed
T43080,P21116,A1140,U10437,2026-02-19,,In Progress
T43081,P21116,A1140,U10437,2026-04-05,2026-04-15,Completed
T43082,P21116,A1140,U10437,2026-04-29,,In Progress
T43083,P21116,A1140,U10436,2026-05-26,2026-06-10,Completed
T43084,P21116,A1140,U10435,2026-02-18,,In Progress
T43085,P21116,A1140,U10437,2026-05-23,2026-06-02,Completed
T43086,P21116,A1140,U10435,2026-03-17,2026-03-22,Completed
T43087,P21116,A1140,U10437,2026-04-10,2026-04-15,Completed
T43088,P21116,A1140,U10436,2026-03-19,2026-04-06,Completed
T43089,P21116,A1140,U10435,2026-02-24,,Open
T43090,P21117,A1140,U10436,2026-06-26,2026-07-03,Completed
T43091,P21117,A1140,U10435,2026-04-19,2026-05-05,Completed
T43092,P21117,A1140,U10436,2026-05-23,2026-06-03,Completed
T43093,P21117,A1140,U10436,2026-03-20,2026-03-27,Completed
T43094,P21117,A1140,U10435,2026-06-25,2026-07-11,Completed
T43095,P21117,A1140,U10435,2026-03-20,,In Progress
T43096,P21117,A1140,U10437,2026-05-17,2026-05-29,Completed
T43097,P21117,A1140,U10437,2026-04-23,2026-05-04,Completed
T43098,P21117,A1140,U10437,2026-03-10,,Open
T43099,P21117,A1140,U10436,2026-05-28,,In Progress
T43100,P21117,A1140,U10435,2026-05-08,,Open
T43101,P21117,A1140,U10435,2026-05-12,2026-05-20,Completed
T43102,P21117,A1140,U10437,2026-04-25,2026-05-12,Completed
T43103,P21117,A1140,U10436,2026-04-17,2026-04-17,Completed
T43104,P21117,A1140,U10435,2026-05-24,2026-06-03,Completed
T43105,P21117,A1140,U10437,2026-06-11,,Open
T43106,P21117,A1140,U10437,2026-05-08,,In Progress
T43107,P21117,A1140,U10436,2026-06-13,2026-06-22,Completed
T43108,P21117,A1140,U10437,2026-06-20,,In Progress
T43109,P21118,A1140,U10437,2026-04-23,,In Progress
T43110,P21118,A1140,U10435,2026-04-18,,Open
T43111,P21118,A1140,U10435,2026-03-21,,Open
T43112,P21118,A1140,U10436,2026-04-14,,In Progress
T43113,P21118,A1140,U10435,2026-04-29,2026-05-19,Completed
T43114,P21118,A1140,U10437,2026-06-08,2026-06-11,Completed
T43115,P21118,A1140,U10435,2026-07-11,2026-07-27,Completed
T43116,P21118,A1140,U10436,2026-07-04,2026-07-22,Completed
T43117,P21118,A1140,U10437,2026-03-30,2026-04-02,Completed
T43118,P21118,A1140,U10436,2026-07-15,2026-07-30,Completed
T43119,P21118,A1140,U10436,2026-06-05,2026-06-20,Completed
T43120,P21118,A1140,U10437,2026-04-11,,In Progress
T43121,P21118,A1140,U10436,2026-03-27,2026-04-02,Completed
T43122,P21118,A1140,U10435,2026-05-26,,Open
T43123,P21118,A1140,U10436,2026-07-05,2026-07-15,Completed
T43124,P21118,A1140,U10436,2026-06-03,2026-06-10,Completed
T43125,P21118,A1140,U10436,2026-04-24,,Open
T43126,P21118,A1140,U10437,2026-06-30,,Open
T43127,P21118,A1140,U10435,2026-03-25,,In Progress
T43128,P21118,A1140,U10436,2026-04-01,,Open
T43129,P21118,A1140,U10437,2026-07-06,2026-07-17,Completed
T43130,P21118,A1140,U10437,2026-04-16,,Open
T43131,P21119,A1140,U10437,2026-05-04,2026-05-13,Completed
T43132,P21119,A1140,U10437,2026-03-26,2026-04-05,Completed
T43133,P21119,A1140,U10437,2026-04-21,2026-05-05,Completed
T43134,P21119,A1140,U10435,2026-03-28,,Open
T43135,P21119,A1140,U10436,2026-04-25,,In Progress
T43136,P21120,A1140,U10436,2026-05-31,,In Progress
T43137,P21120,A1140,U10436,2026-03-28,,In Progress
T43138,P21120,A1140,U10436,2026-03-12,2026-03-15,Completed
T43139,P21120,A1140,U10436,2026-03-14,,In Progress
T43140,P21120,A1140,U10436,2026-05-19,,In Progress
T43141,P21120,A1140,U10436,2026-03-09,,Open
T43142,P21120,A1140,U10436,2026-04-02,2026-04-21,Completed
T43143,P21120,A1140,U10436,2026-06-08,2026-06-14,Completed
T43144,P21120,A1140,U10437,2026-05-30,2026-06-12,Completed
T43145,P21120,A1140,U10436,2026-04-16,2026-05-02,Completed
T43146,P21120,A1140,U10436,2026-02-27,,In Progress
T43147,P21120,A1140,U10435,2026-03-17,,In Progress
T43148,P21120,A1140,U10436,2026-05-28,,In Progress
T43149,P21120,A1140,U10437,2026-04-10,,In Progress
T43150,P21120,A1140,U10437,2026-04-13,2026-04-23,Completed
T43151,P21120,A1140,U10436,2026-02-20,,In Progress
T43152,P21120,A1140,U10436,2026-02-17,2026-03-08,Completed
T43153,P21120,A1140,U10437,2026-03-21,,Open
T43154,P21120,A1140,U10437,2026-06-03,,Open
T43155,P21120,A1140,U10436,2026-03-06,2026-03-26,Completed
T43156,P21120,A1140,U10436,2026-05-28,,Open
T43157,P21120,A1140,U10437,2026-02-28,2026-03-09,Completed
T43158,P21120,A1140,U10435,2026-05-24,,Open
T43159,P21120,A1140,U10436,2026-05-27,2026-05-29,Completed
T43160,P21120,A1140,U10437,2026-02-19,2026-03-02,Completed
T43161,P21120,A1140,U10436,2026-03-09,2026-03-23,Completed
T43162,P21120,A1140,U10437,2026-04-05,,In Progress
T43163,P21120,A1140,U10435,2026-05-04,2026-05-20,Completed
T43164,P21121,A1140,U10435,2026-02-27,2026-03-17,Completed
T43165,P21121,A1140,U10437,2026-04-20,,In Progress
T43166,P21121,A1140,U10436,2026-04-13,,In Progress
T43167,P21121,A1140,U10436,2026-04-24,2026-04-25,Completed
T43168,P21121,A1140,U10437,2026-04-30,,Open
T43169,P21121,A1140,U10435,2026-05-16,,Open
T43170,P21121,A1140,U10437,2026-05-29,,In Progress
T43171,P21121,A1140,U10435,2026-02-28,,Open
T43172,P21122,A1140,U10436,2026-07-05,2026-07-20,Completed
T43173,P21122,A1140,U10435,2026-03-31,,Open
T43174,P21122,A1140,U10436,2026-05-04,,Open
T43175,P21122,A1140,U10437,2026-05-16,,Open
T43176,P21122,A1140,U10436,2026-04-16,2026-04-23,Completed
T43177,P21122,A1140,U10437,2026-07-17,,In Progress
T43178,P21122,A1140,U10435,2026-06-04,2026-06-20,Completed
T43179,P21122,A1140,U10436,2026-06-10,2026-06-21,Completed
T43180,P21122,A1140,U10437,2026-05-21,,Open
T43181,P21122,A1140,U10435,2026-04-20,,In Progress
T43182,P21122,A1140,U10435,2026-07-22,,Open
T43183,P21122,A1140,U10437,2026-04-17,2026-04-27,Completed
T43184,P21122,A1140,U10437,2026-06-10,2026-06-23,Completed
T43185,P21123,A1140,U10435,2026-04-24,,In Progress
